activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type
17757901,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL4108016,=,nM,514.9,CHEMBL2358,Homo sapiens,IC50
17757903,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3957383,=,nM,1444.6,CHEMBL2358,Homo sapiens,IC50
17757905,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3945278,=,nM,2019.3,CHEMBL2358,Homo sapiens,IC50
17757906,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3971456,=,nM,1234.8,CHEMBL2358,Homo sapiens,IC50
17757908,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3921643,=,nM,613.5,CHEMBL2358,Homo sapiens,IC50
17757909,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3894485,=,nM,890.8,CHEMBL2358,Homo sapiens,IC50
17757911,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3909908,=,nM,649.2,CHEMBL2358,Homo sapiens,IC50
17757915,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3966714,=,nM,2214.4,CHEMBL2358,Homo sapiens,IC50
17757917,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3913352,=,nM,2168.5,CHEMBL2358,Homo sapiens,IC50
17757918,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3894469,=,nM,2403.2,CHEMBL2358,Homo sapiens,IC50
17757925,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3894819,=,nM,867.0,CHEMBL2358,Homo sapiens,IC50
17757926,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3900824,=,nM,1308.2,CHEMBL2358,Homo sapiens,IC50
17757927,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3958136,=,nM,1474.8,CHEMBL2358,Homo sapiens,IC50
17757928,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3963062,=,nM,1249.7,CHEMBL2358,Homo sapiens,IC50
17757931,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3922569,=,nM,75.4,CHEMBL2358,Homo sapiens,IC50
17757933,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3978501,=,nM,256.2,CHEMBL2358,Homo sapiens,IC50
17757934,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3919649,=,nM,48.7,CHEMBL2358,Homo sapiens,IC50
17757939,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3948953,=,nM,2084.0,CHEMBL2358,Homo sapiens,IC50
