activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,units,IC50,target_chembl_id,target_organism,type
16906493,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3943632,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906494,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3979687,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906495,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3954731,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906496,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3919501,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906497,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3929188,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906498,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3949535,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906499,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3968843,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906500,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3905012,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906501,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3907764,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906502,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3909626,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906503,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3896044,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906504,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3976826,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906505,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3916485,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906506,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3936025,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906507,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3960730,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906508,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3913860,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906509,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3945353,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906510,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3942671,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906512,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3984213,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906514,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3945860,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906516,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3900858,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906521,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3985840,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906522,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3983201,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906523,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3963620,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906524,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3937857,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906525,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3929002,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906526,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3951099,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906527,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3933848,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906528,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3944502,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906529,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3895848,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906530,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3893128,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906531,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3952493,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906532,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3961982,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906533,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3900296,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906534,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3903022,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906535,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3946018,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906536,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3948661,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906537,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3914671,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906540,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3971864,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906543,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3952023,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906544,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3949400,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906545,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3900567,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
16906546,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3939717,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906547,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3938621,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906548,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3927549,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906551,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3893575,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906552,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3930406,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906554,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3897215,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
16906555,CHEMBL3883069,Inhibition of recombinant human N-terminal GST-fused KDR (D807 to V1356 residues) expressed in baculovirus infected Escherichia coli or insect Sf9 cells using poly-EY as substrate after 240 mins by luciferase coupled chemiluminescence assay,B,CHEMBL3898627,=,nM,50.0,CHEMBL279,Homo sapiens,IC50
